TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
USDCAD,04.01.2010 22:00:00.000 GMT-0000,1.0413,1.04195,1.03345,1.0388,179549.3007,04.01.2010 22:00:00.000 GMT-0000,1.04175,1.04235,1.0338,1.03915,197524.3704
USDCAD,05.01.2010 22:00:00.000 GMT-0000,1.0388,1.04085,1.0312,1.0322,200771.2893,05.01.2010 22:00:00.000 GMT-0000,1.03915,1.04115,1.0315,1.0326,200833.9495
USDCAD,06.01.2010 22:00:00.000 GMT-0000,1.0322,1.0373,1.0291,1.0345,205421.2985,06.01.2010 22:00:00.000 GMT-0000,1.03265,1.0375,1.0293,1.0348,216883.6331
USDCAD,07.01.2010 22:00:00.000 GMT-0000,1.0343,1.03835,1.02945,1.02965,212243.4093,07.01.2010 22:00:00.000 GMT-0000,1.0348,1.0386,1.02965,1.0301,218250.13
USDCAD,08.01.2010 22:00:00.000 GMT-0000,1.02965,1.02965,1.02965,1.02965,0,08.01.2010 22:00:00.000 GMT-0000,1.0301,1.0301,1.0301,1.0301,0
USDCAD,09.01.2010 22:00:00.000 GMT-0000,1.02965,1.02965,1.02965,1.02965,0,09.01.2010 22:00:00.000 GMT-0000,1.0301,1.0301,1.0301,1.0301,0
USDCAD,10.01.2010 22:00:00.000 GMT-0000,1.02745,1.03435,1.02515,1.0333,163462.7401,10.01.2010 22:00:00.000 GMT-0000,1.02875,1.03455,1.0254,1.03365,195914.6403
USDCAD,11.01.2010 22:00:00.000 GMT-0000,1.0333,1.04135,1.03125,1.0387,199549.5797,11.01.2010 22:00:00.000 GMT-0000,1.0339,1.0416,1.0315,1.03905,218709.6984
USDCAD,12.01.2010 22:00:00.000 GMT-0000,1.03865,1.0411,1.0289,1.0305,178711.3517,12.01.2010 22:00:00.000 GMT-0000,1.03905,1.0414,1.02905,1.03095,218680.1904
USDCAD,13.01.2010 22:00:00.000 GMT-0000,1.0306,1.03215,1.02235,1.02315,241616.0697,13.01.2010 22:00:00.000 GMT-0000,1.0312,1.03245,1.02265,1.02355,240677.4412
