TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,21.09.2011 22:00:00.000 GMT+0100,1.00423,1.00777,0.96941,0.97405,258058.9591,21.09.2011 22:00:00.000 GMT+0100,1.00449,1.00791,0.96955,0.97437,259208.7323
AUDUSD,22.09.2011 22:00:00.000 GMT+0100,0.97403,0.98662,0.9672,0.97836,247880.5186,22.09.2011 22:00:00.000 GMT+0100,0.97433,0.9867,0.96739,0.97873,250203.658
AUDUSD,23.09.2011 22:00:00.000 GMT+0100,0.97836,0.97836,0.97836,0.97836,0,23.09.2011 22:00:00.000 GMT+0100,0.97873,0.97873,0.97873,0.97873,0
AUDUSD,24.09.2011 22:00:00.000 GMT+0100,0.97836,0.97836,0.97836,0.97836,0,24.09.2011 22:00:00.000 GMT+0100,0.97873,0.97873,0.97873,0.97873,0
AUDUSD,25.09.2011 22:00:00.000 GMT+0100,0.98068,0.98368,0.96216,0.98317,249323.0842,25.09.2011 22:00:00.000 GMT+0100,0.98142,0.98384,0.96229,0.98338,256018.9415
AUDUSD,26.09.2011 22:00:00.000 GMT+0100,0.98317,0.9985,0.97761,0.99113,219052.9498,26.09.2011 22:00:00.000 GMT+0100,0.98342,0.99864,0.97777,0.99127,219369.169
AUDUSD,27.09.2011 22:00:00.000 GMT+0100,0.99113,0.99546,0.97741,0.97795,208226.4534,27.09.2011 22:00:00.000 GMT+0100,0.9913,0.9956,0.97772,0.9782,209840.6725
AUDUSD,28.09.2011 22:00:00.000 GMT+0100,0.97795,0.98745,0.97012,0.97802,225308.929,28.09.2011 22:00:00.000 GMT+0100,0.97819,0.9876,0.97025,0.97838,227561.6491
AUDUSD,29.09.2011 22:00:00.000 GMT+0100,0.97789,0.98086,0.96593,0.96593,201073.6989,29.09.2011 22:00:00.000 GMT+0100,0.97838,0.981,0.96627,0.96633,202122.278
AUDUSD,30.09.2011 22:00:00.000 GMT+0100,0.96593,0.96596,0.96593,0.96596,0,30.09.2011 22:00:00.000 GMT+0100,0.96633,0.96633,0.96612,0.96612,0
AUDUSD,01.10.2011 22:00:00.000 GMT+0100,0.96596,0.96596,0.96596,0.96596,0,01.10.2011 22:00:00.000 GMT+0100,0.96612,0.96612,0.96612,0.96612,0
AUDUSD,02.10.2011 22:00:00.000 GMT+0100,0.96556,0.96996,0.95258,0.95264,214275.2353,02.10.2011 22:00:00.000 GMT+0100,0.96581,0.97015,0.95284,0.95294,223513.3162
AUDUSD,03.10.2011 22:00:00.000 GMT+0100,0.95263,0.95947,0.9391,0.95684,268958.9912,03.10.2011 22:00:00.000 GMT+0100,0.95293,0.95974,0.93922,0.95726,272046.8202
